seed,problem,algorithm,n_eval,n_gen,best
0,ackley,nelder-mead,218,102,4.366729200455666e-12
0,ackley,nelder-mead,220,103,8.211209490127658e-13
0,ackley,nelder-mead,221,104,8.211209490127658e-13
0,ackley,nelder-mead,223,105,8.211209490127658e-13
0,ackley,nelder-mead,225,106,8.211209490127658e-13
0,ackley,nelder-mead,227,107,8.211209490127658e-13
0,ackley,nelder-mead,229,108,6.257216966787382e-13
0,ackley,nelder-mead,231,109,1.9939605522267811e-13
0,ackley,nelder-mead,233,110,1.9939605522267811e-13
0,ackley,nelder-mead,234,111,1.9939605522267811e-13
0,ackley,nelder-mead,236,112,1.567634910770721e-13
0,ackley,nelder-mead,238,113,1.567634910770721e-13
0,ackley,nelder-mead,240,114,7.860379014346108e-14
0,ackley,nelder-mead,242,115,7.860379014346108e-14
0,ackley,nelder-mead,244,116,7.505107646466058e-14
0,ackley,nelder-mead,246,117,2.886579864025407e-14
0,ackley,nelder-mead,248,118,2.886579864025407e-14
0,ackley,nelder-mead,250,119,2.886579864025407e-14
0,ackley,nelder-mead,252,120,1.4654943925052066e-14
0,ackley,nelder-mead,254,121,7.549516567451064e-15
0,ackley,nelder-mead,256,122,7.549516567451064e-15
0,ackley,nelder-mead,258,123,7.549516567451064e-15
0,ackley,nelder-mead,260,124,3.9968028886505635e-15
0,ackley,nelder-mead,262,125,3.9968028886505635e-15
0,ackley,nelder-mead,264,126,3.9968028886505635e-15
0,ackley,nelder-mead,268,127,4.440892098500626e-16
0,ackley,nelder-mead,272,128,4.440892098500626e-16
0,ackley,nelder-mead,274,129,4.440892098500626e-16
0,ackley,nelder-mead,278,130,4.440892098500626e-16
0,ackley,nelder-mead,282,131,4.440892098500626e-16
0,ackley,nelder-mead,286,132,4.440892098500626e-16
0,ackley,nelder-mead,290,133,4.440892098500626e-16
0,ackley,nelder-mead,294,134,4.440892098500626e-16
0,ackley,nelder-mead,298,135,4.440892098500626e-16
0,ackley,nelder-mead,302,136,4.440892098500626e-16
0,ackley,nelder-mead,306,137,4.440892098500626e-16
0,ackley,nelder-mead,310,138,4.440892098500626e-16
0,ackley,nelder-mead,314,139,4.440892098500626e-16
0,ackley,nelder-mead,318,140,4.440892098500626e-16
0,ackley,nelder-mead,322,141,4.440892098500626e-16
0,ackley,nelder-mead,326,142,4.440892098500626e-16
0,ackley,nelder-mead,330,143,4.440892098500626e-16
0,ackley,nelder-mead,334,144,4.440892098500626e-16
0,ackley,nelder-mead,338,145,4.440892098500626e-16
0,ackley,nelder-mead,342,146,4.440892098500626e-16
0,ackley,nelder-mead,346,147,4.440892098500626e-16
0,ackley,nelder-mead,350,148,4.440892098500626e-16
0,ackley,nelder-mead,354,149,4.440892098500626e-16
0,ackley,nelder-mead,358,150,4.440892098500626e-16
0,ackley,nelder-mead,362,151,4.440892098500626e-16
0,ackley,nelder-mead,366,152,4.440892098500626e-16
0,ackley,nelder-mead,370,153,4.440892098500626e-16
0,ackley,nelder-mead,374,154,4.440892098500626e-16
0,ackley,nelder-mead,378,155,4.440892098500626e-16
0,ackley,nelder-mead,382,156,4.440892098500626e-16
0,ackley,nelder-mead,386,157,4.440892098500626e-16
0,ackley,nelder-mead,390,158,4.440892098500626e-16
0,ackley,nelder-mead,394,159,4.440892098500626e-16
0,ackley,nelder-mead,398,160,4.440892098500626e-16
0,ackley,nelder-mead,402,161,4.440892098500626e-16
0,ackley,nelder-mead,406,162,4.440892098500626e-16
0,ackley,nelder-mead,410,163,4.440892098500626e-16
0,ackley,nelder-mead,414,164,4.440892098500626e-16
0,ackley,nelder-mead,418,165,4.440892098500626e-16
0,ackley,nelder-mead,422,166,4.440892098500626e-16
0,ackley,nelder-mead,426,167,4.440892098500626e-16
0,ackley,nelder-mead,430,168,4.440892098500626e-16
0,ackley,nelder-mead,434,169,4.440892098500626e-16
0,ackley,nelder-mead,438,170,4.440892098500626e-16
0,ackley,nelder-mead,442,171,4.440892098500626e-16
0,ackley,nelder-mead,446,172,4.440892098500626e-16
0,ackley,nelder-mead,450,173,4.440892098500626e-16
0,ackley,nelder-mead,454,174,4.440892098500626e-16
0,ackley,nelder-mead,458,175,4.440892098500626e-16
